symbol,regularMarketPrice,regularMarketChangePercent,regularMarketVolume,averageDailyVolume3Month,marketCap,VolumeSpike,MomentumScore,VolumeScore,VolatilityScore,TrendScore,HotScore
TWLO,179.85,21.471033,4115438.0,2444800.0,27296528384.0,1.6833434227748691,0.9935275080906149,0.9546925566343042,0.9935275080906149,0.8576051779935275,0.9663430420711974
VEEV,173.31,11.11752,4569545.0,2271454.0,28489019392.0,2.01172684985036,0.9644012944983819,0.970873786407767,0.9611650485436893,0.86084142394822,0.9556634304207119
RDDT,167.72,13.917005,9189185.0,5443612.0,32275224576.0,1.6880675918856818,0.9773462783171522,0.9579288025889967,0.970873786407767,0.7766990291262136,0.9491909385113267
TEAM,85.35,24.435053,16340324.0,7349093.0,22510557184.0,2.2234477098058223,1.0,0.9773462783171522,0.9579288025889967,0.6181229773462783,0.9454692556634303
NVT,160.95,12.631213,2888733.0,2409506.0,26025340928.0,1.1988901459469286,0.9741100323624595,0.8932038834951457,0.9644012944983819,0.8478964401294499,0.9312297734627831
CWST,87.265,10.113564,1255218.0,860614.0,5550912512.0,1.4585145024366324,0.9611650485436893,0.9385113268608414,0.8705501618122977,0.8867313915857605,0.9276699029126214
AXTI,95.13,20.092184,14837818.0,11199900.0,6223707136.0,1.324817007294708,0.9902912621359223,0.919093851132686,0.9514563106796117,0.5598705501618123,0.9145631067961164
MXL,76.845,8.614842,4695395.0,2586767.0,6881159168.0,1.8151596181642955,0.941747572815534,0.9644012944983819,0.8220064724919094,0.7669902912621359,0.9082524271844661
BTSG,52.6,9.65186,6111383.0,2611645.0,10160622592.0,2.3400511937878234,0.9579288025889967,0.9805825242718447,0.7864077669902912,0.7087378640776699,0.9066343042071198
STX,718.52,6.662313,4313601.0,3905704.0,161113014272.0,1.1044362296784396,0.8705501618122977,0.8802588996763754,0.9967637540453075,0.9352750809061489,0.9056634304207118
CBOE,323.82,7.907631,854036.0,896767.0,33917642752.0,0.9523499415121207,0.919093851132686,0.8252427184466019,0.9838187702265372,0.9546925566343042,0.9027508090614886
OLED,93.16,6.9618163,1568043.0,825445.0,4355275776.0,1.8996335310044885,0.8737864077669902,0.9676375404530745,0.8187702265372169,0.8964401294498382,0.8978964401294499
AAOI,187.34,13.981501,9235504.0,10656222.0,14996128768.0,0.8666771394214573,0.9805825242718447,0.8025889967637541,0.9805825242718447,0.686084142394822,0.8888349514563106
KWR,143.9,5.8944693,253732.0,183474.0,2494517248.0,1.3829316415404906,0.8381877022653722,0.9255663430420712,0.8673139158576052,0.9805825242718447,0.8888349514563106
FSLR,213.96,5.980581,2806187.0,2242620.0,22990166016.0,1.2512984812406918,0.8414239482200647,0.8996763754045307,0.9158576051779935,0.8802588996763754,0.8805825242718446
LWLG,16.89,23.121801,12576491.0,5753498.0,2543814656.0,2.1858860470621524,0.9967637540453075,0.9741100323624595,0.7119741100323624,0.36893203883495146,0.869093851132686
XNDU,34.775,19.388788,2776375.0,2800685.0,11812419584.0,0.9913199806475915,0.9870550161812298,0.8349514563106796,0.8155339805825242,0.627831715210356,0.8635922330097088
MTZ,414.0,5.0628123,976151.0,952620.0,32634710016.0,1.0247013499611597,0.7831715210355987,0.8543689320388349,0.9676375404530745,0.9644012944983819,0.8631067961165048
EHC,108.0,8.0,888615.0,1148917.0,10736945152.0,0.7734370716074356,0.9288025889967637,0.7508090614886731,0.8640776699029126,0.8770226537216829,0.8483818770226538
NBIS,154.645,11.875142,11134770.0,16072738.0,39127810048.0,0.6927736892121305,0.970873786407767,0.6990291262135923,0.9546925566343042,0.5760517799352751,0.833009708737864
NICE,111.24,9.037445,474822.0,751095.0,6501197824.0,0.6321730273800251,0.9514563106796117,0.6472491909385113,0.889967637540453,0.9093851132686084,0.8284789644012944
CWEN-A,40.43,5.6993465,321594.0,270589.0,4898823168.0,1.1884962064237645,0.8252427184466019,0.889967637540453,0.6310679611650486,0.912621359223301,0.8177993527508092
CORT,49.53,6.470331,1668532.0,1649083.0,5317376512.0,1.0117938272361064,0.86084142394822,0.8478964401294499,0.7022653721682848,0.7734627831715211,0.8158576051779936
CHTR,173.41,4.988803,1961032.0,2258262.0,24481740800.0,0.8683810824430469,0.7766990291262136,0.8058252427184466,0.8737864077669902,0.8640776699029126,0.8150485436893204
AIG,78.75,5.2807446,4704369.0,4261362.0,42120757248.0,1.1039590159202621,0.8058252427184466,0.8770226537216829,0.7669902912621359,0.6957928802588996,0.8119741100323624
SIMO,227.77,4.1091533,788104.0,698682.0,7740461056.0,1.1279866949484887,0.6537216828478964,0.883495145631068,0.883495145631068,0.9514563106796117,0.8098705501618123
ROKU,121.49,4.229582,5361136.0,3364475.0,17943312384.0,1.5934539564122188,0.6731391585760518,0.9514563106796117,0.7961165048543689,0.7896440129449838,0.8067961165048543
LITE,969.17,7.408677,3402160.0,6361437.0,69198733312.0,0.5348099808266591,0.9029126213592233,0.5436893203883495,1.0,0.919093851132686,0.7982200647249191
TRN,35.24,8.065014,485915.0,686240.0,2813551872.0,0.7080831778969456,0.9320388349514563,0.7184466019417476,0.6828478964401294,0.8381877022653722,0.7980582524271844
MLYS,28.94,8.592875,962090.0,1231691.0,2386159616.0,0.7811131200926207,0.9385113268608414,0.7572815533980582,0.6521035598705501,0.7249190938511327,0.7964401294498382
ILMN,134.01,5.73615,1232991.0,1834903.0,20357044224.0,0.671965221049832,0.8349514563106796,0.686084142394822,0.8576051779935275,0.8543689320388349,0.7893203883495145
THC,184.215,4.0057597,1333561.0,1228769.0,16138775552.0,1.0852820994019217,0.6310679611650486,0.8737864077669902,0.8511326860841424,0.9158576051779935,0.7885113268608414
ZM,103.93,6.978897,3002266.0,4455098.0,30624729088.0,0.6738944912098455,0.8770226537216829,0.6893203883495146,0.8365695792880259,0.7216828478964401,0.7877022653721683
DDOG,141.73,7.2168794,3271644.0,5459070.0,50447687680.0,0.5993042771021437,0.8964401294498382,0.6213592233009708,0.8996763754045307,0.7443365695792881,0.785598705501618
CELC,125.86,3.7165244,1127306.0,723419.0,6083654144.0,1.5583030028240894,0.5825242718446602,0.948220064724919,0.7799352750809061,0.9288025889967637,0.7846278317152104
CRWV,119.595,7.164302,19083195.0,27051345.0,63170093056.0,0.705443481645737,0.889967637540453,0.7152103559870551,0.86084142394822,0.4401294498381877,0.7779935275080906
SOUN,9.19,15.452255,33872125.0,26422672.0,3916870144.0,1.2819341283879238,0.9838187702265372,0.9061488673139159,0.5145631067961165,0.09061488673139159,0.773462783171521
AAPL,282.57,4.1348815,53207711.0,45077117.0,4148449771520.0,1.1803707632855047,0.656957928802589,0.8867313915857605,0.9061488673139159,0.5145631067961165,0.772977346278317
RIOT,18.575,7.7436247,23915708.0,18475296.0,7042263040.0,1.294469544628676,0.9158576051779935,0.912621359223301,0.5339805825242718,0.22006472491909385,0.7687702265372167
VIAV,55.84,6.5648828,4560373.0,6121964.0,12920780800.0,0.7449199309241282,0.8673139158576052,0.7313915857605178,0.7346278317152104,0.5663430420711975,0.7631067961165049
ORCL,173.67,7.608897,17326156.0,29858850.0,499482918912.0,0.5802686975553312,0.9093851132686084,0.6051779935275081,0.919093851132686,0.4886731391585761,0.7627831715210357
EMN,76.62,4.829671,1276283.0,1614890.0,8761490432.0,0.7903219414325434,0.7508090614886731,0.7669902912621359,0.7378640776699029,0.8317152103559871,0.7619741100323625
RNG,44.95,11.760317,1373846.0,2533819.0,3848858880.0,0.5422036854250442,0.9676375404530745,0.5598705501618123,0.7896440129449838,0.6893203883495146,0.7614886731391586
MYRG,426.675,5.401297,145573.0,281470.0,6643771392.0,0.5171883326819909,0.8090614886731392,0.5210355987055016,0.9741100323624595,0.9967637540453075,0.760032362459547
PLXS,261.62,4.4057755,218074.0,361770.0,7007875072.0,0.6027973574370457,0.7087378640776699,0.6245954692556634,0.9029126213592233,0.970873786407767,0.7443365695792881
BELFA,255.155,4.80797,36913.0,66937.0,3255518464.0,0.551458834426401,0.7443365695792881,0.5728155339805825,0.912621359223301,1.0,0.7435275080906149
MSTR,177.82,7.476585,11344731.0,21577396.0,62305792000.0,0.5257692355463097,0.9061488673139159,0.5275080906148867,0.9223300970873787,0.5566343042071198,0.7419093851132686
INTC,99.0401,4.8260145,109396410.0,104491266.0,497775542272.0,1.0469431004884178,0.7475728155339806,0.8640776699029126,0.7831715210355987,0.21035598705501618,0.741747572815534
HUBS,237.45,7.0752177,797851.0,1781012.0,12223517696.0,0.4479762067858049,0.8802588996763754,0.4368932038834951,0.948220064724919,0.8996763754045307,0.7406148867313915
CHKP,116.18,3.2986565,2015193.0,1395451.0,12109766656.0,1.444115916646303,0.49514563106796117,0.9352750809061489,0.7508090614886731,0.8705501618122977,0.7378640776699029
